cvgeo,id,year,SOLICITUD,PROMOVENTE,EVENTO,Resistencia_Insectos,Tolerancia_Glufosinato,Tolerancia_Glifosato,Tolerancia_Dicamba,Otra_Caracteristica,Fenotip,ORGANISMO,specie,CICLO_AGRICOLA,SUPERFICIE_SOLICITADA.Has.,area,FECHA_RESOLUCION,SUPERFICIE_SEMBRADA.Has.,type,ent,mun,lat,lon,counter
8052,44,2008,044/2008,Monsanto Comercial S.A. de C.V.,MON-88913-8 ,No,No,Sí,No,No,Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"14,185.00",14185,03/03/2009,3.88,Experimental,Chihuahua,Ojinaga,29.36422,-104.5253,1
8053,44,2008,044/2008,Monsanto Comercial S.A. de C.V.,MON-88913-8 ,No,No,Sí,No,No,Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"14,185.00",14185,03/03/2009,3.88,Experimental,Chihuahua,Praxedis G. Guerrero,31.23816,-105.9259,1
8055,44,2008,044/2008,Monsanto Comercial S.A. de C.V.,MON-88913-8 ,No,No,Sí,No,No,Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"14,185.00",14185,03/03/2009,3.88,Experimental,Chihuahua,Rosales,28.10127,-105.7909,1
8058,44,2008,044/2008,Monsanto Comercial S.A. de C.V.,MON-88913-8 ,No,No,Sí,No,No,Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"14,185.00",14185,03/03/2009,3.88,Experimental,Chihuahua,San Francisco de Conchos,27.58213,-105.3623,1
8062,44,2008,044/2008,Monsanto Comercial S.A. de C.V.,MON-88913-8 ,No,No,Sí,No,No,Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"14,185.00",14185,03/03/2009,3.88,Experimental,Chihuahua,Saucillo,28.00109,-105.343,1
8067,44,2008,044/2008,Monsanto Comercial S.A. de C.V.,MON-88913-8 ,No,No,Sí,No,No,Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"14,185.00",14185,03/03/2009,3.88,Experimental,Chihuahua,Valle de Zaragoza,27.48705,-105.8083,1
2002,54,2008,054/2008,Monsanto Comercial S.A. de C.V.,MON-00531-6 x MON-01445-2,Sí,No,Sí,No,Sí,Resistencia a Insectos. Tolerancia a herbicidas. Otra característica,Gossypium hirsutum L.,Algodón,Primavera - Verano,"9,143.00",9143,19/01/2009,6470.02,Experimental,Baja California,Mexicali,31.90231,-115.2876,1
26055,54,2008,054/2008,Monsanto Comercial S.A. de C.V.,MON-00531-6 x MON-01445-2,Sí,No,Sí,No,Sí,Resistencia a Insectos. Tolerancia a herbicidas. Otra característica,Gossypium hirsutum L.,Algodón,Primavera - Verano,"9,143.00",9143,19/01/2009,6470.02,Experimental,Sonora,San Luis Río Colorado,32.01756,-114.3507,1
2002,55,2008,055/2008,Monsanto Comercial S.A. de C.V.,MON-00531-6,Sí,No,No,No,Sí,Resistencia a Insectos. Otra característica,Gossypium hirsutum L.,Algodón,Primavera - Verano,"8,625.00",8625,19/01/2009,6034.3,Experimental,Baja California,Mexicali,31.90231,-115.2876,1
26055,55,2008,055/2008,Monsanto Comercial S.A. de C.V.,MON-00531-6,Sí,No,No,No,Sí,Resistencia a Insectos. Otra característica,Gossypium hirsutum L.,Algodón,Primavera - Verano,"8,625.00",8625,19/01/2009,6034.3,Experimental,Sonora,San Luis Río Colorado,32.01756,-114.3507,1
2002,56,2008,056/2008,Monsanto Comercial S.A. de C.V.,MON-01445-2,No,No,Sí,No,Sí,Tolerancia a herbicidas. Otra característica,Gossypium hirsutum L.,Algodón,Primavera - Verano,690,690,21/01/2009,163.76,Experimental,Baja California,Mexicali,31.90231,-115.2876,1
26055,56,2008,056/2008,Monsanto Comercial S.A. de C.V.,MON-01445-2,No,No,Sí,No,Sí,Tolerancia a herbicidas. Otra característica,Gossypium hirsutum L.,Algodón,Primavera - Verano,690,690,21/01/2009,163.76,Experimental,Sonora,San Luis Río Colorado,32.01756,-114.3507,1
25001,63,2008,063/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sinaloa,Ahome,25.89565,-109.1332,1
25002,63,2008,063/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sinaloa,Angostura,25.14607,-108.1411,1
25006,63,2008,063/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sinaloa,Culiacán,24.65149,-107.2667,1
25010,63,2008,063/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sinaloa,El Fuerte,26.25532,-108.679,1
25011,63,2008,063/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sinaloa,Guasave,25.5346,-108.5582,1
25013,63,2008,063/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sinaloa,Mocorito,25.12222,-107.7804,1
25015,63,2008,063/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sinaloa,Salvador Alvarado,25.30273,-107.9782,1
25018,63,2008,063/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sinaloa,Navolato,24.72325,-107.7646,1
26012,64,2008,064/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sonora,Bácum,27.61739,-110.0834,1
26018,64,2008,064/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sonora,Cajeme,27.79282,-109.8868,1
26025,64,2008,064/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sonora,Empalme,28.00849,-110.6687,1
26026,64,2008,064/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sonora,Etchojoa,27.01514,-109.6885,1
26029,64,2008,064/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sonora,Guaymas,28.334,-110.721,1
26033,64,2008,064/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sonora,Huatabampo,26.74891,-109.4403,1
26042,64,2008,064/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sonora,Navojoa,27.0781,-109.4027,1
26049,64,2008,064/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sonora,Quiriego,27.59656,-109.5777,1
26071,64,2008,064/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sonora,Benito Juárez,27.1064,-109.8514,1
26072,64,2008,064/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"2,000.00",2000,16/04/2009,1,Experimental,Sonora,San Ignacio Río Muerto,27.35978,-110.3588,1
4001,77,2008,077/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",12000,16/04/2009,12000,Experimental,Campeche,Calkiní,20.41348,-90.33656,1
4002,77,2008,077/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",12000,16/04/2009,12000,Experimental,Campeche,Campeche,19.61699,-90.26757,1
4004,77,2008,077/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",12000,16/04/2009,12000,Experimental,Campeche,Champotón,19.13422,-90.49932,1
4005,77,2008,077/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",12000,16/04/2009,12000,Experimental,Campeche,Hecelchakán,20.12441,-90.13528,1
4006,77,2008,077/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",12000,16/04/2009,12000,Experimental,Campeche,Hopelchén,19.47407,-89.60964,1
4008,77,2008,077/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",12000,16/04/2009,12000,Experimental,Campeche,Tenabo,19.96964,-90.23302,1
23004,77,2008,077/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",12000,16/04/2009,12000,Experimental,Quintana Roo,Othón P. Blanco,18.35784,-88.80912,1
23006,77,2008,077/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",12000,16/04/2009,12000,Experimental,Quintana Roo,José María Morelos,19.63598,-88.81575,1
31053,77,2008,077/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",12000,16/04/2009,12000,Experimental,Yucatán,Muna,20.45329,-89.73825,1
31056,77,2008,077/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",12000,16/04/2009,12000,Experimental,Yucatán,Oxkutzcab,20.14717,-89.52254,1
31058,77,2008,077/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",12000,16/04/2009,12000,Experimental,Yucatán,Peto,20.07749,-88.82792,1
31066,77,2008,077/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",12000,16/04/2009,12000,Experimental,Yucatán,Santa Elena,20.2683,-89.72648,1
31079,77,2008,077/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",12000,16/04/2009,12000,Experimental,Yucatán,Tekax,19.93223,-89.30074,1
31089,77,2008,077/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",12000,16/04/2009,12000,Experimental,Yucatán,Ticul,20.36039,-89.56129,1
31096,77,2008,077/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",12000,16/04/2009,12000,Experimental,Yucatán,Tizimín,21.2572,-87.84788,1
31098,77,2008,077/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",12000,16/04/2009,12000,Experimental,Yucatán,Tzucacab,19.93804,-89.04678,1
7001,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Acacoyagua,15.41414,-92.68169,1
7003,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Acapetahua,15.23141,-92.77402,1
7015,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Cacahoatán,15.08624,-92.16413,1
7032,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Escuintla,15.38022,-92.50613,1
7035,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Frontera Hidalgo,14.75001,-92.2132,1
7037,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Huehuetán,15.0094,-92.42377,1
7040,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Huixtla,15.05445,-92.57365,1
7054,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Mazatán,14.8806,-92.49755,1
7055,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Metapa,14.82166,-92.2016,1
7071,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Villa Comaltitlán,15.16542,-92.61957,1
7086,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Suchiapa,16.58555,-93.13633,1
7087,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Suchiate,14.63938,-92.22712,1
7089,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Tapachula,14.79964,-92.31461,1
7101,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Tuxtla Gutiérrez,16.73945,-93.13728,1
7102,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Tuxtla Chico,14.89411,-92.19868,1
7103,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Tuzantán,15.14044,-92.41157,1
7108,78,2008,078/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"12,000.00",8800,16/04/2009,5303,Experimental,Chiapas,Villaflores,16.3462,-93.3755,1
24016,79,2008,079/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"5,700.00",5700,16/04/2009,359,Experimental,San Luis Potosí,Ebano,22.28417,-98.5946,1
24034,79,2008,079/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"5,700.00",5700,16/04/2009,359,Experimental,San Luis Potosí,San Vicente Tancuayalab,21.79979,-98.59785,1
24040,79,2008,079/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"5,700.00",5700,16/04/2009,359,Experimental,San Luis Potosí,Tamuín,22.09362,-98.73533,1
28002,79,2008,079/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"5,700.00",5700,16/04/2009,359,Experimental,Tamaulipas,Aldama,23.0023,-98.03577,1
28003,79,2008,079/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"5,700.00",5700,16/04/2009,359,Experimental,Tamaulipas,Altamira,22.542,-98.08245,1
28012,79,2008,079/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"5,700.00",5700,16/04/2009,359,Experimental,Tamaulipas,González,22.78643,-98.55449,1
28021,79,2008,079/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"5,700.00",5700,16/04/2009,359,Experimental,Tamaulipas,El Mante,22.47947,-98.80379,1
28038,79,2008,079/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"5,700.00",5700,16/04/2009,359,Experimental,Tamaulipas,Tampico,22.27862,-97.90126,1
28043,79,2008,079/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"5,700.00",5700,16/04/2009,359,Experimental,Tamaulipas,Xicoténcatl,23.00571,-98.93152,1
30123,79,2008,079/2008,Monsanto Comercial S.A. de C.V.,MON-04032-6,No,No,Sí,No,No,Tolerancia a herbicidas. ,Glycine max (L.) Merr.,Soya,Primavera - Verano,"5,700.00",5700,16/04/2009,359,Experimental,Veracruz de Ignacio de la Llave,Pánuco,22.11399,-98.25638,1
8007,1,2007,001/2007,"Monsanto Comercial, S.A. de C.V.",MON-15985-7 x MON-88913-8,Sí,No,No,Sí,No,Resistencia a Insectos. Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"5,000.00",500,19/04/2007,NA,Experimental,Chihuahua,Balleza,26.75306,-106.5429,1
8010,1,2007,001/2007,"Monsanto Comercial, S.A. de C.V.",MON-15985-7 x MON-88913-8,Sí,No,No,Sí,No,Resistencia a Insectos. Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"5,000.00",500,19/04/2007,NA,Experimental,Chihuahua,Buenaventura,29.92563,-107.0648,1
8013,1,2007,001/2007,"Monsanto Comercial, S.A. de C.V.",MON-15985-7 x MON-88913-8,Sí,No,No,Sí,No,Resistencia a Insectos. Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"5,000.00",500,19/04/2007,NA,Experimental,Chihuahua,Casas Grandes,30.19392,-108.2023,1
8017,1,2007,001/2007,"Monsanto Comercial, S.A. de C.V.",MON-15985-7 x MON-88913-8,Sí,No,No,Sí,No,Resistencia a Insectos. Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"5,000.00",500,19/04/2007,NA,Experimental,Chihuahua,Cuauhtémoc,28.72347,-106.9487,1
8019,1,2007,001/2007,"Monsanto Comercial, S.A. de C.V.",MON-15985-7 x MON-88913-8,Sí,No,No,Sí,No,Resistencia a Insectos. Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"5,000.00",500,19/04/2007,NA,Experimental,Chihuahua,Chihuahua,29.19543,-106.3921,1
8021,1,2007,001/2007,"Monsanto Comercial, S.A. de C.V.",MON-15985-7 x MON-88913-8,Sí,No,No,Sí,No,Resistencia a Insectos. Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"5,000.00",500,19/04/2007,NA,Experimental,Chihuahua,Delicias,28.11949,-105.4919,1
8032,1,2007,001/2007,"Monsanto Comercial, S.A. de C.V.",MON-15985-7 x MON-88913-8,Sí,No,No,Sí,No,Resistencia a Insectos. Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"5,000.00",500,19/04/2007,NA,Experimental,Chihuahua,Hidalgo del Parral,27.12904,-105.697,1
8036,1,2007,001/2007,"Monsanto Comercial, S.A. de C.V.",MON-15985-7 x MON-88913-8,Sí,No,No,Sí,No,Resistencia a Insectos. Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"5,000.00",500,19/04/2007,NA,Experimental,Chihuahua,Jiménez,27.08211,-104.3907,1
8036,1,2007,001/2007,"Monsanto Comercial, S.A. de C.V.",MON-15985-7 x MON-88913-8,Sí,No,No,Sí,No,Resistencia a Insectos. Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"5,000.00",500,19/04/2007,NA,Experimental,Chihuahua,Jiménez,27.08211,-104.3907,1
8037,1,2007,001/2007,"Monsanto Comercial, S.A. de C.V.",MON-15985-7 x MON-88913-8,Sí,No,No,Sí,No,Resistencia a Insectos. Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"5,000.00",500,19/04/2007,NA,Experimental,Chihuahua,Juárez,31.44967,-106.5641,1
8040,1,2007,001/2007,"Monsanto Comercial, S.A. de C.V.",MON-15985-7 x MON-88913-8,Sí,No,No,Sí,No,Resistencia a Insectos. Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"5,000.00",500,19/04/2007,NA,Experimental,Chihuahua,Madera,29.32693,-108.3293,1
8058,1,2007,001/2007,"Monsanto Comercial, S.A. de C.V.",MON-15985-7 x MON-88913-8,Sí,No,No,Sí,No,Resistencia a Insectos. Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"5,000.00",500,19/04/2007,NA,Experimental,Chihuahua,San Francisco de Conchos,27.58213,-105.3623,1
8007,2,2007,002/2007,"Monsanto Comercial, S.A. de C.V.",MON-88913-8,No,No,Sí,No,No,Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"5,000.00",0.5,19/04/2007,NA,Experimental,Chihuahua,Balleza,26.75306,-106.5429,1
8010,2,2007,002/2007,"Monsanto Comercial, S.A. de C.V.",MON-88913-8,No,No,Sí,No,No,Tolerancia a herbicidas. ,Gossypium hirsutum L.,Algodón,Primavera - Verano,"5,000.00",0.5,19/04/2007,NA,Experimental,Chihuahua,Buenaventura,29.92563,-107.0648,1
